,Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,MACD,signal,Buy_Signal_Price,Sell_Signal_Price
464,2020-03-09,1299.0,1299.0,1228.7,1245.8,1256.023456885856,25792,1611,32395357.0,7499.0,29.07,70.3,-53.2,26.965944216653952,-4.37656521882678,,
465,2020-03-06,1270.0,1305.95,1247.5,1301.25,1282.8866274447448,12578,1293,16136148.0,3144.0,25.0,58.45,31.25,38.822032776353126,4.263154380209201,,
466,2020-03-05,1336.25,1344.95,1297.6,1302.2,1319.969318181818,11440,952,15100449.0,2187.0,19.12,47.35,-34.05,47.74435819746941,12.959395143661244,,
467,2020-03-04,1339.0,1345.0,1295.0,1325.45,1321.38293135436,21560,2092,28489016.0,8133.0,37.72,50.0,-13.55,56.045389701791464,21.576594055287288,,
468,2020-03-03,1297.8,1339.35,1291.0,1335.55,1317.5269453914707,33438,2214,44055466.0,14721.0,44.02,48.35,37.75,62.716050969260095,29.80448543808185,,
469,2020-03-02,1392.5,1392.5,1270.05,1285.85,1323.000866039444,25403,1478,33608191.0,4382.0,17.25,122.45,-106.65,63.262967335860594,36.4961818176376,,
470,2020-02-28,1370.0,1370.6,1311.45,1321.2,1342.4840684689343,23193,2163,31136233.0,7083.0,30.54,59.15,-48.8,65.79046058791687,42.35503757169345,,
471,2020-02-27,1414.8,1414.8,1371.95,1383.7,1384.463519109038,21011,1314,29088963.0,3934.0,18.72,42.85,-31.1,72.00669649094743,48.28536935554425,,
472,2020-02-26,1414.0,1418.45,1388.2,1398.6,1406.2645494830133,13540,715,19040822.0,1098.0,8.11,30.25,-15.4,77.24498164014881,54.07729181246516,,
473,2020-02-25,1409.9,1417.55,1394.55,1400.95,1404.201227830832,13194,1198,18527031.0,4507.0,34.16,23.0,-8.95,80.65623089789733,59.39307962955159,,
474,2020-02-24,1423.85,1437.35,1401.4,1408.95,1416.785759819546,20393,1315,28892512.0,6655.0,32.63,35.95,-14.9,83.04787939444827,64.12403958253093,,
475,2020-02-20,1430.0,1451.7,1420.2,1423.85,1437.066329237026,45244,1198,65018629.0,2993.0,6.62,31.5,-6.15,85.16386748269224,68.33200516256319,,
476,2020-02-19,1434.9,1442.9,1422.9,1431.15,1432.0875835971153,42017,963,60172024.0,4696.0,11.18,20.0,-3.75,86.43350068592963,71.95230426723649,,
477,2020-02-18,1422.05,1427.0,1403.25,1422.05,1410.337033030541,67483,1571,95173774.0,4262.0,6.32,23.75,0.0,85.71730446982292,74.70530430775378,,
478,2020-02-17,1440.25,1445.3,1417.0,1423.35,1428.2625805780829,19236,1044,27474059.0,2576.0,13.39,28.3,-16.9,84.28305040341638,76.62085352688631,,
479,2020-02-14,1446.0,1457.6,1431.45,1440.25,1447.5456975876648,32168,1561,46564650.0,6016.0,18.7,26.15,-5.75,83.54700462029564,78.00608374556818,,
480,2020-02-13,1450.85,1457.5,1437.75,1440.35,1448.4333603845432,16019,1317,23202454.0,3155.0,19.7,19.75,-10.5,82.02620516491288,78.81010802943712,,
481,2020-02-12,1455.8,1460.65,1433.75,1448.75,1448.7921207041072,16702,1172,24197726.0,3085.0,18.47,26.9,-7.05,80.57000952135172,79.16208832782004,,
482,2020-02-11,1455.0,1470.3,1436.2,1438.55,1445.1728058288309,56821,1497,82116164.0,8464.0,14.9,34.1,-16.45,77.69726353826127,78.8691233699083,,1438.55
483,2020-02-10,1499.0,1499.0,1447.7,1451.15,1465.0796224463409,38670,2349,56654629.0,7761.0,20.07,51.3,-47.85,75.56622593283987,78.20854388249461,,
484,2020-02-07,1499.9,1513.0,1490.0,1501.35,1500.9195856898084,77623,2042,116505881.0,5007.0,6.45,23.0,1.45,77.04001440799016,77.97483798759373,,
485,2020-02-06,1478.1,1492.95,1460.4,1489.55,1478.389845949975,24148,1414,35700158.0,7000.0,28.99,32.55,11.45,76.37543256478307,77.6549569030316,,
486,2020-02-05,1488.05,1494.8,1462.55,1469.1,1475.6783615472325,57005,1634,84121045.0,4605.0,8.08,32.25,-18.95,73.35303445327008,76.79457241307931,,
487,2020-02-04,1474.0,1505.0,1464.0,1488.05,1492.8435465687164,27497,1742,41048719.0,6906.0,25.12,41.0,14.05,71.6608076199966,75.76781945446277,,
488,2020-02-03,1444.7,1467.7,1432.05,1457.4,1445.8233272956045,144646,1818,209132561.0,126496.0,87.45,35.65,12.7,67.07332725067954,74.02892101370612,,
489,2020-02-01,1506.6,1527.2,1417.7,1427.75,1471.693479903097,38389,2562,56496841.0,9046.0,23.56,109.5,-78.85,60.34953690718976,71.29304419240286,,
490,2020-01-31,1532.15,1576.5,1500.0,1504.65,1524.3383398232277,16179,1460,24662270.0,2936.0,18.15,76.5,-27.5,60.528338924031914,69.14010313872868,,
491,2020-01-30,1550.5,1554.0,1526.3,1531.75,1535.76866877019,53244,1224,81770467.0,5912.0,11.1,27.7,-18.75,62.14046769592778,67.7401760501685,,
492,2020-01-29,1565.0,1574.15,1545.05,1550.5,1566.312189026468,44015,1059,68941231.0,3586.0,8.15,29.1,-14.5,64.19110456626277,67.03036175338735,,
493,2020-01-28,1553.5,1575.7,1535.45,1561.0,1557.8097791293212,12496,1035,19466391.0,2605.0,20.85,40.25,7.5,65.90381317332026,66.80505203737394,,
494,2020-01-27,1559.0,1578.05,1545.0,1549.2,1564.1958663318524,15531,1015,24293526.0,3165.0,20.38,33.05,-9.8,65.553327743826,66.55470717866436,,
495,2020-01-24,1550.1,1570.9,1543.0,1565.0,1560.0781919451583,14004,1098,21847335.0,3516.0,25.11,27.9,14.9,65.79208328773984,66.40218240047946,,
496,2020-01-23,1524.35,1559.2,1524.35,1550.1,1544.721032195738,53827,2817,83147699.0,7015.0,13.03,34.85,25.75,64.04077115504833,65.92990015139324,,
497,2020-01-22,1505.0,1536.8,1505.0,1524.35,1525.014928538106,23579,1677,35958327.0,7487.0,31.75,31.8,19.35,59.8847200977541,64.72086414066541,,
498,2020-01-21,1496.05,1508.0,1488.15,1495.05,1499.0195082213218,46647,817,69924763.0,1462.0,3.13,19.85,-1.0,53.60878584947227,62.49844848242679,,
499,2020-01-20,1519.9,1519.9,1495.0,1496.35,1504.351163296369,4599,522,6918511.0,1445.0,31.42,24.9,-23.55,48.18452071649381,59.6356629292402,,
500,2020-01-17,1503.4,1522.75,1496.25,1512.8,1514.7691154148608,54681,957,82829090.0,2890.0,5.29,26.5,9.4,44.697879706707226,56.64810628473361,,
501,2020-01-16,1518.2,1529.4,1494.3,1504.05,1509.548864758144,23299,1496,35170979.0,3862.0,16.58,35.1,-14.15,40.75879766534513,53.47024456085592,,
502,2020-01-15,1513.9,1520.8,1488.0,1513.75,1501.9856488758287,14633,1007,21978556.0,3464.0,23.67,32.8,-0.15,37.98192372792096,50.37258039426892,,
503,2020-01-14,1537.0,1537.0,1511.65,1513.85,1520.8401594282573,14552,832,22131266.0,4221.0,29.01,25.35,-23.15,35.38144501651527,47.37435331871819,,
504,2020-01-13,1520.55,1530.1,1514.7,1525.75,1523.367947433328,51896,1069,79056703.0,2446.0,4.71,15.4,5.2,33.890113319356715,44.6775053188459,,
505,2020-01-10,1485.25,1524.9,1485.25,1511.3,1512.4194374493147,23429,1627,35434475.0,5689.0,24.28,39.65,26.05,31.182772379197104,41.97855873091614,,
506,2020-01-09,1473.2,1491.2,1470.25,1486.0,1482.5795571281817,17522,1102,25977759.0,5191.0,29.63,20.95,12.8,26.68804346734305,38.92045567820153,,
507,2020-01-08,1440.0,1477.0,1435.55,1463.75,1465.2316878428103,100821,2557,147726124.0,32548.0,32.28,41.45,23.75,21.087466189197357,35.353857780400695,,
508,2020-01-07,1446.2,1464.9,1436.45,1456.25,1451.259831460674,17088,1161,24799128.0,4152.0,24.3,28.45,10.05,15.86094591498977,31.45527540731851,,
509,2020-01-06,1471.0,1471.0,1431.65,1436.75,1443.8508093311116,16804,1164,24262469.0,8358.0,49.74,39.35,-34.25,10.02978677234887,27.170177680324585,,
510,2020-01-03,1487.1,1494.8,1468.7,1476.8,1481.557484293024,15439,1165,22873766.0,3033.0,19.64,26.1,-10.3,8.541787025010535,23.444499549261778,,
511,2020-01-02,1444.85,1500.95,1444.85,1493.1,1484.1286926717805,36762,2003,54559539.0,8544.0,23.24,56.1,48.25,8.578917855158352,20.471383210441093,,
512,2020-01-01,1452.4,1457.05,1437.95,1439.45,1443.0782957028405,10984,613,15850772.0,3676.0,33.47,19.1,-12.95,4.230471435984782,17.22320085554983,,
513,2019-12-31,1458.6,1459.7,1442.15,1444.65,1446.1956800815078,49075,1306,70972053.0,4136.0,8.43,17.55,-13.95,1.1901732849401014,14.016595341427886,,
514,2019-12-30,1452.5,1474.2,1450.05,1452.1,1458.3605278812047,45389,969,66193526.0,2036.0,4.49,24.15,-0.4,-0.6110879249661139,11.091058688149086,,
515,2019-12-27,1456.0,1470.0,1449.2,1451.25,1458.6776556776556,10101,526,14734103.0,1415.0,14.01,20.8,-4.75,-2.083174765491094,8.45621199742105,,
516,2019-12-26,1469.0,1469.9,1449.65,1451.0,1458.5691305635053,10133,540,14779681.0,1781.0,17.58,20.25,-18.0,-3.2327222927913226,6.118425139378576,,
517,2019-12-24,1473.0,1478.1,1452.0,1460.45,1463.0135157803925,41729,650,61050091.0,2855.0,6.84,26.1,-12.55,-3.3426786484508284,4.226204381812695,,
518,2019-12-23,1445.7,1474.0,1443.8,1465.2,1460.640931372549,8976,830,13110713.0,3228.0,35.96,30.2,19.5,-3.011816207460697,2.7786002639580167,,
519,2019-12-20,1458.8,1458.8,1434.5,1445.7,1443.0641746367817,41091,726,59296950.0,2128.0,5.18,24.3,-13.1,-4.273826361016063,1.368114938963201,,
520,2019-12-19,1446.65,1458.95,1441.0,1452.55,1447.3896658721949,44474,705,64371208.0,1778.0,4.0,17.95,5.9,-4.667437434473868,0.16100446427578718,,
521,2019-12-18,1457.0,1469.4,1439.7,1450.45,1460.1121553308824,43520,844,63544081.0,3240.0,7.44,29.7,-6.55,-5.0901533759636095,-0.8892271037720922,,
522,2019-12-17,1441.05,1465.2,1439.25,1462.35,1456.9455767077268,17860,942,26021048.0,3308.0,18.52,25.95,21.3,-4.414045884242341,-1.594190859866142,,
523,2019-12-16,1458.2,1465.0,1427.0,1439.0,1437.986286977157,276015,3274,396905785.0,209422.0,75.87,38.0,-19.2,-5.69670758293114,-2.414694204479142,,
524,2019-12-13,1437.0,1467.2,1431.9,1465.15,1455.1933447840572,48323,1334,70319308.0,3841.0,7.95,35.3,28.15,-4.5506823316709415,-2.8418918299175018,,
525,2019-12-12,1434.0,1438.7,1417.05,1431.8,1424.456686251469,42550,797,60610632.0,2289.0,5.38,21.65,-2.2,-6.261338532744276,-3.5257811704828566,,
526,2019-12-11,1437.45,1446.5,1401.85,1419.05,1419.1672096400675,25477,1921,36156123.0,6164.0,24.19,44.65,-18.4,-8.547335971958319,-4.530092130777949,,
527,2019-12-10,1477.5,1478.35,1432.25,1437.45,1459.1347201903443,62203,1111,90762557.0,5632.0,9.05,46.1,-40.05,-8.773147800721972,-5.378703264766754,,
528,2019-12-09,1493.0,1493.0,1471.0,1474.05,1480.2523545706372,7220,409,10687422.0,1439.0,19.93,22.0,-18.95,-5.930428888206734,-5.489048389454751,,
529,2019-12-06,1500.4,1501.25,1464.25,1482.15,1478.9087568510215,16056,919,23745359.0,5332.0,33.21,37.0,-18.25,-2.9894903796750896,-4.989136787498818,1482.15,
530,2019-12-05,1512.45,1521.25,1490.0,1492.7,1508.406142759094,34968,1140,52745946.0,2732.0,7.81,31.25,-19.75,0.19032743048092016,-3.9532439439028706,,
531,2019-12-04,1510.0,1514.0,1481.0,1509.25,1496.0555819101835,12648,778,18922111.0,2359.0,18.65,33.0,-0.75,3.9996966272642567,-2.3626558296694453,,
532,2019-12-03,1536.1,1536.15,1504.3,1507.95,1515.5834776641286,30601,790,46378370.0,3512.0,11.48,31.85,-28.15,6.834960851214191,-0.5231324934927182,,
533,2019-12-02,1521.7,1547.45,1521.35,1529.2,1536.413535229394,86249,2431,132514131.0,5443.0,6.31,26.1,7.5,10.673587113839176,1.7162114279736607,,
534,2019-11-29,1526.0,1533.7,1510.75,1521.7,1516.7154743830192,67182,2252,101895979.0,5097.0,7.59,22.95,-4.3,12.961130913743773,3.9651953251276835,,
535,2019-11-28,1511.0,1523.6,1494.6,1517.15,1507.3674020103892,14823,1047,22343707.0,2403.0,16.21,29.0,6.15,14.242697926048095,6.020695845311766,,
536,2019-11-27,1482.0,1517.0,1482.0,1501.9,1506.0552251250695,71960,2918,108375734.0,7256.0,10.08,35.0,19.9,13.867940480690322,7.590144772387478,,
537,2019-11-26,1478.35,1494.6,1478.35,1481.15,1485.8129593520323,93338,1754,138682810.0,78254.0,83.84,16.25,2.8,11.76101723454758,8.424319264819498,,
538,2019-11-25,1473.3,1492.25,1473.3,1477.2,1481.7165481073785,19259,1487,28536379.0,4518.0,23.46,18.95,3.9,9.661165492019336,8.671688510259466,,
539,2019-11-22,1494.0,1494.0,1462.75,1469.8,1467.0356101918014,42544,1331,62413563.0,3303.0,7.76,31.25,-24.2,7.315570360499805,8.400464880307535,,1469.8
540,2019-11-21,1484.0,1494.5,1470.75,1473.15,1480.434725848564,7660,693,11340130.0,1906.0,24.88,23.75,-10.85,5.661721521155414,7.852716208477111,,
541,2019-11-20,1504.0,1504.7,1482.0,1484.05,1496.7056966897612,155880,955,233306484.0,113395.0,72.74,22.7,-19.95,5.170965632539264,7.316366093289543,,
542,2019-11-19,1490.0,1501.8,1481.0,1489.55,1492.2535576089483,94586,1270,141146295.0,47000.0,49.69,20.8,-0.45,5.166288333679631,6.886350541367561,,
543,2019-11-18,1490.55,1509.0,1485.6,1490.6,1496.2300718919867,57030,1115,85330001.0,4790.0,8.4,23.4,0.05,5.187509386326155,6.5465823103592795,,
544,2019-11-15,1490.0,1505.0,1483.4,1485.25,1495.042517454881,30364,871,45395471.0,2514.0,8.28,21.6,-4.75,4.718238024310494,6.180913453149524,,
545,2019-11-14,1495.0,1508.0,1474.0,1486.8,1488.3205040405423,21903,1098,32598684.0,6012.0,27.45,34.0,-8.2,4.4204529056451065,5.82882134364864,,
546,2019-11-13,1514.0,1524.3,1485.85,1492.4,1504.3257853937168,14706,775,22122615.0,4680.0,31.82,38.45,-21.6,4.583493591526803,5.5797557932242725,,
547,2019-11-11,1510.0,1517.0,1492.0,1504.4,1499.710851129956,45046,1521,67555975.0,3423.0,7.6,25.0,-5.6,5.616263432698588,5.5870573211191354,1504.4,
548,2019-11-08,1528.0,1543.9,1498.6,1506.7,1522.0919471153845,21632,1136,32925893.0,5449.0,25.19,45.3,-21.3,6.544886374554608,5.7786231318062296,,
549,2019-11-07,1527.95,1545.95,1519.7,1525.45,1527.1481157203027,108503,2943,165700152.0,80801.0,74.47,26.25,-2.5,8.693580857495135,6.361614676944011,,
550,2019-11-06,1516.3,1530.6,1502.0,1517.2,1519.6297827894189,140739,2772,213871176.0,46946.0,33.36,28.6,0.9,9.61983914632333,7.0132595708198755,,
551,2019-11-05,1565.5,1565.5,1510.2,1514.6,1536.6784388496483,69231,1644,106385785.0,49223.0,71.1,55.3,-50.9,10.028504880917353,7.616308632839372,,
552,2019-11-04,1550.0,1590.0,1543.9,1565.55,1574.2280918122644,29190,1215,45951718.0,11346.0,38.87,46.1,15.55,14.298787095987564,8.95280432546901,,
553,2019-11-01,1577.8,1577.8,1528.6,1542.9,1557.7787241339888,17494,1031,27251781.0,3312.0,18.93,49.2,-34.9,15.674663052569713,10.29717607088915,,
554,2019-10-31,1535.0,1573.7,1535.0,1568.8,1553.70910689352,19337,991,30044073.0,5008.0,25.9,38.7,33.8,18.64009677293984,11.96576021129929,,
555,2019-10-30,1533.4,1572.0,1522.0,1532.25,1549.9390396719164,70226,2064,108846019.0,5506.0,7.84,50.0,-1.15,17.835350009435615,13.139678170926555,,
556,2019-10-29,1538.8,1540.0,1516.0,1530.6,1530.1561637907719,18487,936,28287997.0,4374.0,23.66,24.0,-8.2,16.869974624816223,13.88573746170449,,
557,2019-10-27,1530.0,1534.95,1523.2,1528.35,1528.0484322508398,3572,169,5458189.0,1428.0,39.98,11.75,-1.65,15.741888786441223,14.256967726651837,,
558,2019-10-25,1520.05,1524.75,1501.05,1517.95,1512.1881929529227,51681,1368,78151398.0,2357.0,4.56,23.7,-2.1,13.849036476757874,14.175381476673044,,1517.95
559,2019-10-24,1526.0,1539.9,1504.5,1518.75,1520.4909917134455,18705,934,28440784.0,2535.0,13.55,35.4,-7.25,12.272026416729432,13.794710464684323,,
560,2019-10-23,1543.3,1549.0,1521.0,1525.1,1533.7114338555264,18384,907,28195751.0,3610.0,19.64,28.0,-18.2,11.403177778054896,13.316403927358438,,
561,2019-10-22,1555.0,1556.7,1524.9,1534.95,1540.4909019651757,53583,1458,82544124.0,5726.0,10.69,31.8,-20.05,11.37826015199289,12.92877517228533,,
562,2019-10-18,1533.4,1558.0,1529.2,1553.1,1550.2645511211851,24706,1051,38300836.0,4235.0,17.14,28.8,19.7,12.676934260896132,12.878406990007491,,
563,2019-10-17,1525.0,1539.3,1508.4,1534.25,1528.4234278205367,26635,1236,40709558.0,3771.0,14.16,30.9,9.25,12.046243784841636,12.711974348974321,,
564,2019-10-16,1527.0,1559.9,1512.7,1521.4,1532.040704812298,115662,4314,177198892.0,15996.0,13.83,47.2,-5.6,10.389762713461323,12.247532021871722,,
565,2019-10-15,1487.0,1504.6,1461.7,1498.85,1486.323788387283,55422,2616,82375037.0,6188.0,11.17,42.9,11.85,7.17468765510398,11.232963148518175,,
566,2019-10-14,1449.0,1484.5,1449.0,1468.6,1470.7152485375984,70774,1746,104088401.0,4812.0,6.8,35.5,19.6,2.160885969438368,9.418547712702214,,
567,2019-10-11,1435.0,1450.0,1422.0,1442.75,1437.8963107139696,22606,1158,32505084.0,3398.0,15.03,28.0,7.75,-3.8540399776723007,6.764030174627312,,
568,2019-10-10,1460.2,1462.0,1418.0,1422.65,1432.0468688740775,28057,2050,40178939.0,8559.0,30.51,44.0,-37.55,-10.126086916546,3.3860067563926495,,
569,2019-10-09,1429.8,1472.85,1417.0,1466.7,1446.6579044798223,35113,1855,50796499.0,4078.0,11.61,55.85,36.9,-11.410726690118963,0.4266600670903271,,
570,2019-10-07,1500.0,1500.0,1430.35,1434.2,1461.0382036328135,38923,2047,56867990.0,14865.0,38.19,69.65,-65.8,-14.879766664398403,-2.634625279207419,,
571,2019-10-04,1563.0,1563.0,1483.3,1488.25,1514.6018536855863,25247,1769,38239153.0,6359.0,25.19,79.7,-74.75,-13.116424573997165,-4.7309851381653685,,
572,2019-10-03,1569.8,1582.75,1537.35,1545.9,1558.1623407046477,21344,1133,33257417.0,3910.0,18.32,45.4,-23.9,-6.986553425404054,-5.182098795613106,,
573,2019-10-01,1614.8,1625.85,1556.0,1575.6,1589.5303001061468,20726,1109,32944605.0,2734.0,13.19,69.85,-39.2,0.2649017870314765,-4.092698679084189,1575.6,
574,2019-09-30,1635.0,1635.0,1594.65,1610.3,1619.2698002646337,31742,1158,51398862.0,3146.0,9.91,40.35,-24.7,8.711313685240839,-1.5318962062191839,,
575,2019-09-27,1650.0,1652.6,1624.0,1634.65,1632.867491600426,61015,1690,99629410.0,2297.0,3.76,28.6,-15.35,17.17204877716881,2.208892790458415,,
576,2019-09-26,1633.95,1654.35,1622.0,1646.75,1641.237876603172,26354,1426,43253183.0,4454.0,16.9,32.35,12.8,24.57037913378258,6.681190059123248,,
577,2019-09-25,1650.0,1657.7,1616.0,1632.65,1643.6075268817203,37014,1549,60836489.0,3929.0,10.61,41.7,-17.35,28.962001160944055,11.13735227948741,,
578,2019-09-24,1684.9,1684.9,1622.15,1650.6,1644.7889579672928,29596,1457,48679174.0,4399.0,14.86,62.75,-34.3,33.50458820603126,15.61079946479618,,
579,2019-09-23,1660.0,1707.7,1637.3,1675.9,1668.463752403551,97772,4178,163129038.0,20563.0,21.03,70.4,15.9,38.70001009940688,20.228641591718322,,
580,2019-09-20,1476.4,1643.0,1476.4,1633.95,1589.21706993196,85097,4184,135237605.0,29788.0,35.0,166.6,157.55,38.98303283524933,23.979519840424526,,
581,2019-09-19,1497.0,1497.75,1465.65,1479.95,1483.8293817694569,26867,1139,39866044.0,5912.0,22.0,32.1,-17.05,26.475622923613173,24.47874045706226,,
582,2019-09-18,1498.95,1509.65,1487.85,1490.75,1498.9426109013343,34693,1647,52002816.0,3811.0,10.98,21.8,-8.2,17.236192104825705,23.03023078661495,,1490.75
583,2019-09-17,1529.65,1535.4,1487.45,1492.05,1512.9438717462506,58010,1476,87765874.0,7184.0,12.38,47.95,-37.6,9.904601667259385,20.405104962743838,,
584,2019-09-16,1525.0,1539.9,1508.2,1529.65,1525.9503168095416,53660,1254,81882494.0,2688.0,5.01,31.7,4.65,7.04703535102044,17.733491040399162,,
585,2019-09-13,1493.0,1530.8,1471.65,1525.95,1497.499896315753,57868,1966,86657324.0,11310.0,19.54,59.15,32.95,4.432736552246297,15.07334014276859,,
586,2019-09-12,1492.2,1508.95,1479.1,1482.6,1501.1798783176087,56705,1498,85124405.0,2914.0,5.14,29.85,-9.6,-1.1241384217478299,11.833844429865305,,
587,2019-09-11,1473.0,1493.85,1473.0,1484.75,1483.4169680767416,50872,1630,75464388.0,8181.0,16.08,20.85,11.75,-5.293494729899976,8.40837659791225,,
588,2019-09-09,1464.0,1484.6,1457.95,1473.1,1475.0115489130435,22080,1416,32568255.0,5977.0,27.07,26.65,9.1,-9.429104433097109,4.840880391710378,,
589,2019-09-06,1461.4,1477.65,1454.3,1462.7,1466.902767190796,56411,1497,82749452.0,5058.0,8.97,23.35,1.3,-13.391429933515383,1.1944183266652257,,
590,2019-09-05,1445.0,1465.6,1437.85,1461.4,1455.3337153772684,20940,1265,30474688.0,4423.0,21.12,27.75,16.4,-16.446910824914085,-2.3338475036506363,,
591,2019-09-04,1450.0,1450.0,1423.05,1441.2,1436.1415861513688,49680,1527,71347514.0,5450.0,10.97,26.95,-8.8,-20.26477293840412,-5.920032590601334,,
592,2019-09-03,1508.0,1508.0,1439.2,1450.05,1465.0439176449884,39779,3397,58277982.0,11145.0,28.02,68.8,-57.95,-22.31905495964679,-9.199837064410426,,
593,2019-08-30,1549.0,1549.0,1484.5,1518.9,1498.4018190490287,60801,2427,91104329.0,4958.0,8.15,64.5,-30.1,-18.18187927874419,-10.99624550727718,,
594,2019-08-29,1527.35,1546.0,1495.0,1502.8,1520.2806361400317,29679,1927,45120409.0,5475.0,18.45,51.0,-24.55,-16.017631901640925,-12.00052278614993,,
595,2019-08-28,1535.0,1549.95,1520.3,1541.35,1537.1483052481394,25933,1232,39862867.0,2954.0,11.39,29.65,6.35,-11.064245701327764,-11.813267369185496,1541.35,
596,2019-08-27,1505.95,1544.0,1505.9,1539.4,1530.619331705357,32351,1921,49517066.0,5407.0,16.71,38.1,33.45,-7.212854852634109,-10.893184865875218,,
597,2019-08-26,1493.9,1498.0,1442.0,1494.1,1474.132727907789,45808,2946,67527072.0,8478.0,18.51,56.0,0.2,-7.726860827559221,-10.25992005821202,,
598,2019-08-23,1456.15,1478.0,1446.65,1468.95,1466.3465822008789,39148,1680,57404536.0,16336.0,41.73,31.35,12.8,-10.04778447369631,-10.217492941308878,,
599,2019-08-22,1488.0,1488.85,1454.05,1465.1,1472.8529241190524,43107,2147,63490271.0,10393.0,24.11,34.8,-22.9,-12.058789786496845,-10.585752310346471,,1465.1
600,2019-08-21,1550.0,1550.0,1481.9,1486.6,1512.9036690681808,62877,1903,95126844.0,6863.0,10.91,68.1,-63.4,-11.78184192858862,-10.824970233994902,,
601,2019-08-20,1580.0,1589.65,1533.6,1540.95,1550.180350946114,30546,1652,47351809.0,4507.0,14.75,56.05,-39.05,-7.094981448134831,-10.078972476822887,1540.95,
602,2019-08-19,1595.1,1616.2,1585.0,1589.45,1601.4630353613002,45530,1097,72914612.0,2507.0,5.51,31.2,-5.65,0.5268605972134992,-7.95780586201561,,
603,2019-08-16,1593.7,1594.45,1571.0,1590.5,1584.20905404287,12083,797,19141998.0,1886.0,15.61,23.45,-3.2,6.5761458396120815,-5.051015521690072,,
604,2019-08-14,1549.8,1602.4,1549.8,1596.2,1584.9348259809353,31577,1335,50047487.0,7342.0,23.25,52.6,46.4,11.695373356139953,-1.701737746124067,,
605,2019-08-13,1575.05,1585.6,1540.0,1548.15,1572.1004373919236,49155,1224,77276597.0,1881.0,3.83,45.6,-26.9,11.739835104346867,0.9865768239701198,,
606,2019-08-09,1562.95,1587.5,1562.0,1574.9,1577.1815428590871,29387,1351,46348634.0,5253.0,17.88,25.5,11.95,13.774785646624423,3.5442185885009807,,
